,id,type,action,actor_id,actor_login,repo_id,repo_name,org_id,org_login,created_at,issue_id,issue_number,issue_title,body,issue_author_id,issue_author_login,issue_assignee_id,issue_assignee_login,issue_assignees.login,issue_assignees.id,issue_comment_id,issue_comment_author_id,issue_comment_author_login,pull_merged,pull_merge_commit_sha,pull_merged_by_id,pull_merged_by_login,pull_requested_reviewer_id,pull_requested_reviewer_login,pull_base_ref,pull_head_repo_id,pull_head_repo_name,pull_head_ref,repo_description,pull_review_id,pull_review_comment_id,pull_review_comment_path,pull_review_comment_author_id,pull_review_comment_author_login,push_id,push_ref,push_head,push_commits.name,push_commits.email,push_commits.message,fork_forkee_id,fork_forkee_full_name,fork_forkee_owner_id,fork_forkee_owner_login,delete_ref,delete_ref_type,create_ref,create_ref_type,create_master_branch,member_id,member_login,release_id,release_tag_name,release_name,release_author_id,release_author_login,release_body,release_assets.name,commit_comment_id,commit_comment_author_id,commit_comment_author_login,commit_comment_path,commit_comment_sha
511,30080872303,IssuesEvent,closed,26356615,MLGB-bot,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-29 03:07:48,1730646819,211,algo.shortestPath 返回的path中节点的id为0,"当我使用algo.shortestPath查询路径的时候,返回的结果里存在0的节点. 但是使用allShortestPaths能正常返回.
shortestPath是不应该这么使用吗?

![image](https://github.com/TuGraph-family/tugraph-db/assets/26356615/9b0a1278-d73b-4d69-b2ac-ed75e817f2f5)

执行命令:
```
MATCH (a:Star {id: 1}), (b:Star {id: 587}) 
CALL algo.shortestPath(a, b) 
YIELD nodeCount,totalCost,path 
RETURN nodeCount,totalCost,path
```

",26356615,MLGB-bot,8814580,spasserby,['spasserby'],[8814580],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
512,29830415917,IssuesEvent,opened,39544934,konghenying,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-18 07:42:43,1762163100,230,"使用db.importor.schemaImportor() 函数创建关系标签或页面修改关系标签时,设置了字段索引为true后报错异常.","复现方式:
1.页面操作在修改关系标签时,设置属性字段的索引为true后.保存.
2. 执行 call db.importor.schemaImportor() 创建关系标签设置属性时将index设为true.
    eg: {""schema"":[{""constraints"":[],""label"":""扮演xx"",""properties"":[{""index"":true,""name"":""id"",""optional"":false,""type"":""STRING"",""unique"":false}],""type"":""EDGE""}]}
结果:
返回状态码 400. 异常信息为 `Vertex label ""xxx"" does not exist.`
期望:
若不支持,希望能处理好异常信息的返回. 当然,也希望尽快实现该功能.",39544934,konghenying,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
513,29608588615,IssuesEvent,opened,45661573,KingSkyLi,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-08 03:24:49,1747014979,222,string属性的数值返回的结果类型错误,"![image](https://github.com/TuGraph-family/tugraph-db/assets/45661573/3a0619cb-0014-45a5-8abb-65186aae132b)
![image](https://github.com/TuGraph-family/tugraph-db/assets/45661573/6e920369-efb7-4b3c-8791-6dad109613ec)
缺失引号",45661573,KingSkyLi,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
514,30085845975,IssuesEvent,opened,51634426,Li-Rong-Gang,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-29 08:34:41,1780377360,242,使用lgraph_import导入数据失败,"```
lgraph_import: /usr/local/aegis/PythonLoader/third_party/libcrypto.so.1.0.0: no version information available (required by lgraph_import)
lgraph_import: /usr/local/aegis/PythonLoader/third_party/libssl.so.1.0.0: no version information available (required by lgraph_import)
lgraph_import: /usr/local/aegis/PythonLoader/third_party/libcrypto.so.1.0.0: no version information available (required by /usr/local/lib64/liblgraph.so)
20230629160357.621: Importing FROM SCRATCH:
20230629160357.622: 	from:                import.conf
20230629160357.622: 	to:                  /mnt2/neu/yusong/code/LiveGraph-Binary/attachments/data/lgraph_db
20230629160357.622: 	verbose:             1
20230629160357.622: 	log:
20230629160357.693: Graph already exists, all the data in the graph will be overwritten.
20230629160357.838: Total file size: 1.71498GB
20230629160357.839: Load vertex label Comment
20230629160357.919: 	File [comment.csv]
20230629160357.003: An error occurred during import:
20230629160357.003:   Failed to parse file [comment.csv]
20230629160357.003:     Error parsing file comment.csv
20230629160357.003: 	Error occurred at offset 0, exception detail:
20230629160357.003: 	Missing delimiter after column 1
20230629160357.003: >Error line:
20230629160357.003: 	1236950581249,2011-08-17T14:26:59.961+0000,92.39.58.88,Chrome,yes,3,10995116284808,86,1236950581248,
20230629160357.003: >Binary format:
20230629160357.003: 	49(1) 50(2) 51(3) 54(6) 57(9) 53(5) 48(0) 53(5) 56(8) 49(1) 50(2) 52(4) 57(9) 44(,) 50(2) 48(0) 49(1) 49(1) 45(-) 48(0) 56(8) 45(-) 49(1) 55(7) 84(T) 49(1) 52(4) 58(:) 50(2) 54(6) 58(:) 53(5) 57(9) 46(.) 57(9) 54(6) 49(1) 43(+) 48(0) 48(0) 48(0) 48(0) 44(,) 57(9) 50(2) 46(.) 51(3) 57(9) 46(.) 53(5) 56(8) 46(.) 56(8) 56(8) 44(,) 67(C) 104(h) 114(r) 111(o) 109(m) 101(e) 44(,) 121(y) 101(e) 115(s) 44(,) 51(3) 44(,) 49(1) 48(0) 57(9) 57(9) 53(5) 49(1) 49(1) 54(6) 50(2) 56(8) 52(4) 56(8) 48(0) 56(8) 44(,) 56(8) 54(6) 44(,) 49(1) 50(2) 51(3) 54(6) 57(9) 53(5) 48(0) 53(5) 56(8) 49(1) 50(2) 52(4) 56(8) 44(,)
```
我尝试使用lgraph_import导入数据，但是数据可能没有匹配上导致了”Missing delimiter after column 1“，这个是什么问题引起的呢？",51634426,Li-Rong-Gang,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
515,29984113633,IssuesEvent,opened,69884447,wanghang-github,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-25 02:40:03,1773017823,236,修改点的标签,"**Describe the bug**
我想修改指定节点的标签，但是出现了报错

**To Reproduce**
Steps to reproduce the behavior:
1. 部署了Tugraph的单机社区版
2. 导入了csv文件
3. 运行代码`match(n:instance) where n.value = 'MINE' remove n:instance set n:MINE;`
4. See error

error_message: ""CypherException: Function not implemented yet: visitOC_RemoveItem at :417""

**Expected behavior**
期待节点的标签得到修改

**Screenshots**
![image](https://github.com/TuGraph-family/tugraph-db/assets/69884447/8aaf9681-7fd4-4c79-a085-2e0ab7dc92ae)

**Environment:**
 - OS: [e.g. Ubuntu 18.04]
 - CPU: [e.g. Intel Xeon xxxx]
 - Compiler: [e.g. GCC 8.0]

**Additional context**
Add any other context about the problem here.
",69884447,wanghang-github,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
516,29767573799,IssuesEvent,opened,103308151,seijiang,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-15 03:10:36,1757953804,228,match子句的模式图中包含无向环的情况,"# 问题描述
子图为TuGraph提供的MovieDemo,
Cypher为""match p=(n1)-[r1]->(m:movie)<-[r2]-(n2),(n1)-[r3]->(n2) return n1.login,n2.login"",
根据MovieDemo的Schema,n1和n2都只可能是user类型，所以n1.login和n2.login都不应该是""null"",但是从结果看不是这样,再次测试发现很多n1,n2都是person类型，这说明(n1)-[r3]->(n2)的限制并没有被应用，从执行计划上看也是这样。
```
Produce Results 
    Project [n1.login,n2.login] 
        Expand(All) [m <-- n2 ] 
            Expand(All) [n1 --> m ] 
                All Node Scan [n1]
```
根据源码看,cypher::PatternGraph::_CollectExpandStepsByDFS的提取最大连通子图的方式本来就不支持环，对于这个cypher,它会先将{n1,r1,m}这个三元组加入，然后将{m,r2,n2}这个三元组加入，然后n1,m,n2这三个点都被访问过那么就不会加入新的三元组，所以就不会处理环。

# 处理意见
对于cypher::PatternGraph::_CollectExpandStepsByDFS这个函数，每次加入新的三元组的时候不应该判断邻点有没有被访问？应该判断边有没有被访问？毕竟三元组事实上是和一条边一一对应的",103308151,seijiang,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
517,29824688472,IssuesEvent,opened,126752534,antkiller996,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-17 13:36:35,1761857798,229,Symbols in lgraph_api are not all archived into lgraph_server,"**Describe the bug**
Some symbols within lgraph_api namespace are not archived into lgraph_server, for example, all c bindings api symbols. It would cause ""symbol not found"" error when loading plugins which depend on those symbols.


**To Reproduce**
See above.

**Expected behavior**
Archive public symbols into server within include/lgraph/*.h.
Should we review all public symbols in include/lgraph/*.h?

**Screenshots**
No need.

**Environment:**
No need.

**Additional context**
No need.",126752534,antkiller996,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
518,29895509195,IssuesEvent,closed,126752534,antkiller996,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-21 04:02:24,1761857798,229,[BUG] symbols in lgraph_api are not all archived into lgraph_server,"**Describe the bug**
Some symbols within lgraph_api namespace are not archived into lgraph_server, for example, all c bindings api symbols. It would cause ""symbol not found"" error when loading plugins which depend on those symbols.


**To Reproduce**
See above.

**Expected behavior**
Archive public symbols into server within include/lgraph/\*.h.
Should we review all public symbols in include/lgraph/\*.h?

**Screenshots**
No need.

**Environment:**
No need.

**Additional context**
No need.",126752534,antkiller996,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
519,29985157250,IssuesEvent,opened,130876844,supercocoa7654,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-25 06:14:14,1773084756,237,是否支持TTL,是否支持TTL？ 比如给属性和边设置过期时间,130876844,supercocoa7654,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
520,30083880039,IssuesEvent,opened,133954629,gtahoo,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-29 07:04:34,1780253895,240,希望可以通过点主键去创建边,"问题：现在TuGraph创建边时需要起点和终点的vid，但是vid对于用户来说不太友好，主键是用户定义并明确已知的，通过起点和终点的主键去创建边更友好一些，现在只能先通过点的主键找对应的vid，再去创建边。

希望：可以通过起点和终点的主键创建边，包括cypher和procedure。",133954629,gtahoo,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
521,30106502264,IssuesEvent,opened,133954629,gtahoo,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-30 02:06:07,1781746082,243,token失效后首次访问仍然成功,"**Describe the bug**
token失效之后，再次使用失效token访问的首次仍然成功，像是一个bug。

 by 俞忠静

**1.重现代码是下面：**
tugraph_user = 'admin'
tugraph_password = '73@TuGraph'
tugraph_url = 'http://10.101.2.158:7070/'
tugraph_name = 'MovieDemo1'

def get_gwt():
    data = dict()
    data['user'] = tugraph_user
    data['password'] = tugraph_password
    result = requests.post(url=tugraph_url + 'login', data=json.dumps(data),
                           headers={'Content-Type': 'application[/](https://github.com/TuGraph-family/tugraph-db/issues/new?assignees=&labels=&projects=&template=bug_report.md&title=#)json'})
    result_json = json.loads(result.text)
    return result_json['jwt']

authorization = 'Bearer ' + get_gwt()
print(""authorization generated:"" + authorization + "",time:"" + time.strftime('%Y-%m-%d %H:%M:%S',
                                                                            time.localtime(time.time())))

def execute_cypher():
    cypher_uri = tugraph_url + ""cypher""
    body = dict()
    body[""graph""] = tugraph_name
    body[""script""] = ""MATCH (n) RETURN n LIMIT 1""
    print(""time:"" + time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(time.time())))
    post_result = requests.post(url=cypher_uri, data=json.dumps(body),
                                headers={'Content-Type': 'application/json', 'Authorization': authorization})
    print('authorization:' + authorization + ',http_status_code:' + str(
        post_result.status_code) + ', result:' + post_result.text)
    print()

time.sleep(30)
execute_cypher()
while True:
    time.sleep(60)
    execute_cypher()
    execute_cypher()

**Expected behavior**
A clear and concise description of what you expected to happen.

**Screenshots**
If applicable, add screenshots to help explain your problem.

**Environment:**
 - OS: [e.g. Ubuntu 18.04]
 - CPU: [e.g. Intel Xeon xxxx]
 - Compiler: [e.g. GCC 8.0]

**Additional context**
Add any other context about the problem here.

**2.token的生成时间是：2023-06-29 18:57:49**
authorization generated:Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmaXJzdF9sb2dpbl90aW1lIjoiMTY4ODAzNjI3MC4wNDIzOTMiLCJpc3MiOiJmbWEuYWkiLCJyZWZyZXNoX3RpbWUiOiIxNjg4MDM2MjcwLjA0MjM4NCJ9.32YcZUI4Gu75TRf9e7GC7J2DzZja9-pn5uBaflGuySM,time:2023-06-29 18:57:49

**3.使用失效token访问**
time:2023-06-29 19:57:33
authorization:Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmaXJzdF9sb2dpbl90aW1lIjoiMTY4ODAzNjI3MC4wNDIzOTMiLCJpc3MiOiJmbWEuYWkiLCJyZWZyZXNoX3RpbWUiOiIxNjg4MDM2MjcwLjA0MjM4NCJ9.32YcZUI4Gu75TRf9e7GC7J2DzZja9-pn5uBaflGuySM,http_status_code:200, result:{""elapsed"":0.00022745132446289062,""header"":[{""name"":""n"",""type"":1}],""result"":[[""{\""identity\"":0,\""label\"":\""person\"",\""properties\"":{\""born\"":1961,\""id\"":2,\""name\"":\""Laurence Fishburne\"",\""poster_image\"":\""[https://image.tmdb.org/t/p/w185/mh0lZ1XsT84FayMNiT6Erh91mVu.jpg\](https://image.tmdb.org/t/p/w185/mh0lZ1XsT84FayMNiT6Erh91mVu.jpg/)""}}""]],""size"":1}

time:2023-06-29 19:58:33
authorization:Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmaXJzdF9sb2dpbl90aW1lIjoiMTY4ODAzNjI3MC4wNDIzOTMiLCJpc3MiOiJmbWEuYWkiLCJyZWZyZXNoX3RpbWUiOiIxNjg4MDM2MjcwLjA0MjM4NCJ9.32YcZUI4Gu75TRf9e7GC7J2DzZja9-pn5uBaflGuySM,http_status_code:401, result:{""error_message"":""Unauthorized: The token is unvalid.""}",133954629,gtahoo,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
522,30106535381,IssuesEvent,opened,133954629,gtahoo,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-30 02:09:10,1781748399,244,Python存储过程文档中CreateWriteTxn与实际实现不符,"python存储过程文档上CreateWriteTxn有2个参数:optimistic和async, 我看源码当中只绑了一个参数；我刚才写代码看文档CreateWriteTxn(False, False)会报错，翻源码改成传一个参数就可以了
![9956a52f13f3f877366201f0b7823cac](https://github.com/TuGraph-family/tugraph-db/assets/133954629/8a148270-31f2-46d6-a61c-beca1ef1d0b0)
![eec65a2020795218e9fb960d6ab9d943](https://github.com/TuGraph-family/tugraph-db/assets/133954629/0be9ac20-36c5-426d-a7c7-8bf9d086d966)
",133954629,gtahoo,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
523,30106564913,IssuesEvent,opened,133954629,gtahoo,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-30 02:11:42,1781750239,245,希望有token最佳实践的文档,由于TuGraph的token设计机制默认1小时会超时，是否有什么好的办法？,133954629,gtahoo,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
524,30107064258,IssuesEvent,closed,133954629,gtahoo,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-06-30 02:55:30,1781746082,243,token失效后首次访问仍然成功,"**Describe the bug**
token失效之后，再次使用失效token访问的首次仍然成功，像是一个bug。

 by 俞忠静

**1.重现代码是下面：**
tugraph_user = 'admin'
tugraph_password = '73@TuGraph'
tugraph_url = 'http://10.101.2.158:7070/'
tugraph_name = 'MovieDemo1'

def get_gwt():
    data = dict()
    data['user'] = tugraph_user
    data['password'] = tugraph_password
    result = requests.post(url=tugraph_url + 'login', data=json.dumps(data),
                           headers={'Content-Type': 'application[/](https://github.com/TuGraph-family/tugraph-db/issues/new?assignees=&labels=&projects=&template=bug_report.md&title=#)json'})
    result_json = json.loads(result.text)
    return result_json['jwt']

authorization = 'Bearer ' + get_gwt()
print(""authorization generated:"" + authorization + "",time:"" + time.strftime('%Y-%m-%d %H:%M:%S',
                                                                            time.localtime(time.time())))

def execute_cypher():
    cypher_uri = tugraph_url + ""cypher""
    body = dict()
    body[""graph""] = tugraph_name
    body[""script""] = ""MATCH (n) RETURN n LIMIT 1""
    print(""time:"" + time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(time.time())))
    post_result = requests.post(url=cypher_uri, data=json.dumps(body),
                                headers={'Content-Type': 'application/json', 'Authorization': authorization})
    print('authorization:' + authorization + ',http_status_code:' + str(
        post_result.status_code) + ', result:' + post_result.text)
    print()

time.sleep(30)
execute_cypher()
while True:
    time.sleep(60)
    execute_cypher()
    execute_cypher()

**Expected behavior**
A clear and concise description of what you expected to happen.

**Screenshots**
If applicable, add screenshots to help explain your problem.

**Environment:**
 - OS: [e.g. Ubuntu 18.04]
 - CPU: [e.g. Intel Xeon xxxx]
 - Compiler: [e.g. GCC 8.0]

**Additional context**
Add any other context about the problem here.

**2.token的生成时间是：2023-06-29 18:57:49**
authorization generated:Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmaXJzdF9sb2dpbl90aW1lIjoiMTY4ODAzNjI3MC4wNDIzOTMiLCJpc3MiOiJmbWEuYWkiLCJyZWZyZXNoX3RpbWUiOiIxNjg4MDM2MjcwLjA0MjM4NCJ9.32YcZUI4Gu75TRf9e7GC7J2DzZja9-pn5uBaflGuySM,time:2023-06-29 18:57:49

**3.使用失效token访问**
time:2023-06-29 19:57:33
authorization:Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmaXJzdF9sb2dpbl90aW1lIjoiMTY4ODAzNjI3MC4wNDIzOTMiLCJpc3MiOiJmbWEuYWkiLCJyZWZyZXNoX3RpbWUiOiIxNjg4MDM2MjcwLjA0MjM4NCJ9.32YcZUI4Gu75TRf9e7GC7J2DzZja9-pn5uBaflGuySM,http_status_code:200, result:{""elapsed"":0.00022745132446289062,""header"":[{""name"":""n"",""type"":1}],""result"":[[""{\""identity\"":0,\""label\"":\""person\"",\""properties\"":{\""born\"":1961,\""id\"":2,\""name\"":\""Laurence Fishburne\"",\""poster_image\"":\""[https://image.tmdb.org/t/p/w185/mh0lZ1XsT84FayMNiT6Erh91mVu.jpg\](https://image.tmdb.org/t/p/w185/mh0lZ1XsT84FayMNiT6Erh91mVu.jpg/)""}}""]],""size"":1}

time:2023-06-29 19:58:33
authorization:Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJmaXJzdF9sb2dpbl90aW1lIjoiMTY4ODAzNjI3MC4wNDIzOTMiLCJpc3MiOiJmbWEuYWkiLCJyZWZyZXNoX3RpbWUiOiIxNjg4MDM2MjcwLjA0MjM4NCJ9.32YcZUI4Gu75TRf9e7GC7J2DzZja9-pn5uBaflGuySM,http_status_code:401, result:{""error_message"":""Unauthorized: The token is unvalid.""}",133954629,gtahoo,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
525,27405324699,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-01 06:06:50,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608011868,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
526,27407409589,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-01 08:06:21,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608050893,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
527,27409813591,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-01 09:46:41,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608088202,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
528,27411706087,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-01 10:59:22,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608115863,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
529,27412872870,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-01 11:48:14,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608133823,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
530,27413205871,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-01 12:01:48,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608138848,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
531,27438711139,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-02 09:29:26,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608564824,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
532,27439194536,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-02 09:48:42,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],608572496,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
533,27622622245,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-10 02:18:36,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],612011950,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
534,27624941607,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-10 05:34:10,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],612060577,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
535,27652979910,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-11 16:18:11,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],612667258,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
536,27916933950,ForkEvent,added,41904587,lipanpan03,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-23 03:26:32,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],617758264,lipanpan03/tugraph-db,41904587,lipanpan03,,,,branch,,0,,0,,,0,,,[],0,0,,,
537,27468929460,ForkEvent,added,52094473,Ray202205,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-03 11:07:42,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],609092540,Ray202205/tugraph-db,52094473,Ray202205,,,,branch,,0,,0,,,0,,,[],0,0,,,
538,27934031283,ForkEvent,added,122511367,bugbug2022,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-23 16:06:57,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],618035317,bugbug2022/tugraph-db_alipay.com_ye20230323,122511367,bugbug2022,,,,branch,,0,,0,,,0,,,[],0,0,,,
539,27944772423,ForkEvent,added,122511367,bugbug2022,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-24 01:29:06,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],618211885,bugbug2022/tugraph-db_antgroup.com_0c20230323,122511367,bugbug2022,,,,branch,,0,,0,,,0,,,[],0,0,,,
540,27728965760,ForkEvent,added,126752534,antkiller996,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-03-15 06:07:59,0,0,,,0,,0,,[],[],0,0,,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],614215615,antkiller996/tugraph-db,126752534,antkiller996,,,,branch,,0,,0,,,0,,,[],0,0,,,
541,28322524581,IssueCommentEvent,created,938693,knightast,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-04-11 03:12:57,1661632055,194,,"TuGraph的版本是多少？你用的是repo里的代码么？ https://github.com/TuGraph-family/tugraph-db/tree/master/demo/movie

vid一般表示内部的vertex id，schema中的边的SRC_ID和DST_ID能匹配上就行",108346856,cptrailblazer,0,,[],[],1502627916,938693,knightast,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
542,28513256796,IssueCommentEvent,created,938693,knightast,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-04-19 06:55:53,1667047713,196,,"It's seems openmp is not correctly installed. Maybe you can refer the Dockerfile for compile environment, I haven't tried Alpine.

https://github.com/TuGraph-family/tugraph-db/blob/master/ci/images/tugraph-compile-centos7-Dockerfile#L31
https://github.com/TuGraph-family/tugraph-db/blob/master/ci/images/tugraph-compile-centos7-Dockerfile#L218",949228,jirutka,0,,[],[],1514221968,938693,knightast,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
543,28513313845,IssueCommentEvent,created,938693,knightast,528766495,TuGraph-family/tugraph-db,107394922,TuGraph-family,2023-04-19 06:58:38,1662524414,195,,同一份文件可以被读多遍，点、边都从同一份文件读。,108346856,cptrailblazer,0,,[],[],1514224689,938693,knightast,0,,0,,0,,,0,,,,0,0,,0,,0,,,[],[],[],0,,0,,,,,branch,,0,,0,,,0,,,[],0,0,,,
